日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2024-11-19,10:00:00,股票,精艺股份(002295.XSHE),买,市价单,60800股,6.82,414656,60800股,-,0,103.66,全部成交,2024-11-19 10:00:00
2024-11-19,10:00:00,股票,名雕股份(002830.XSHE),买,市价单,32300股,12.84,414732,32300股,-,0,103.68,全部成交,2024-11-19 10:00:00
2024-11-26,10:00:00,股票,名雕股份(002830.XSHE),卖,市价单,-32300股,13.56,-437988,-32300股,-,23256,547.48,全部成交,2024-11-26 10:00:00
2024-12-03,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-21900股,10.25,-224475,-21900股,-,22119,280.59,全部成交,2024-12-03 10:00:00
2024-12-03,10:00:00,股票,精艺股份(002295.XSHE),卖,市价单,-60800股,7.42,-451136,-60800股,-,36480,563.92,全部成交,2024-12-03 10:00:00
2024-12-10,10:00:00,股票,天元股份(003003.XSHE),买,市价单,104400股,10.65,1111860,104400股,-,0,277.97,全部成交,2024-12-10 10:00:00
2024-12-13,14:00:00,股票,国统股份(002205.XSHE),卖,市价单,-48100股,10.55,-507455,-48100股,-,92833,634.32,全部成交,2024-12-13 14:00:00
2024-12-17,10:00:00,股票,国统股份(002205.XSHE),买,市价单,50100股,10.11,506511,50100股,-,0,126.63,全部成交,2024-12-17 10:00:00
2024-12-24,10:00:00,股票,国统股份(002205.XSHE),卖,市价单,-50100股,9.5,-475950,-50100股,-,-30561,594.94,全部成交,2024-12-24 10:00:00
2024-12-24,10:00:00,股票,天顺股份(002800.XSHE),买,市价单,23100股,10.29,237699,23100股,-,0,59.42,全部成交,2024-12-24 10:00:00
2024-12-24,10:00:00,股票,名雕股份(002830.XSHE),买,市价单,19100股,12.43,237413,19100股,-,0,59.35,全部成交,2024-12-24 10:00:00
2024-12-24,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-104400股,9.35,-976140,-104400股,-,-135720,1220.18,全部成交,2024-12-24 10:00:00
2024-12-31,10:00:00,股票,名雕股份(002830.XSHE),卖,市价单,-19100股,12.64,-241424,-19100股,-,4011,301.78,全部成交,2024-12-31 10:00:00
2024-12-31,10:00:00,股票,国统股份(002205.XSHE),买,市价单,134800股,9.02,1215896,134800股,-,0,303.97,全部成交,2024-12-31 10:00:00
2025-01-02,14:50:00,股票,恒大高新(002591.XSHE),卖,市价单,-39100股,4.88,-190808,-39100股,-,-11730,238.51,全部成交,2025-01-02 14:50:00
2025-01-02,14:50:00,股票,大洋生物(003017.XSHE),卖,市价单,-10600股,18.33,-194298,-10600股,-,-7102,242.87,全部成交,2025-01-02 14:50:00
2025-01-02,14:50:00,股票,天顺股份(002800.XSHE),卖,市价单,-23100股,10.12,-233772,-23100股,-,-3927,292.21,全部成交,2025-01-02 14:50:00
2025-01-02,14:50:00,股票,国统股份(002205.XSHE),卖,市价单,-134800股,8.61,-1160628,-134800股,-,-55268,1450.78,全部成交,2025-01-02 14:50:00
2025-01-07,10:00:00,基金,银华日利(511880.XSHG),买,市价单,17700股,100.085,1771504.5,17700股,-,0,0,全部成交,2025-01-07 10:00:00
2025-02-06,10:00:00,基金,银华日利(511880.XSHG),卖,市价单,-17700股,100.195,-1773451.5,-17700股,-,1947,0,全部成交,2025-02-06 10:00:00
2025-02-06,10:00:00,股票,恒大高新(002591.XSHE),买,市价单,60000股,4.94,296400,60000股,-,0,74.1,全部成交,2025-02-06 10:00:00
2025-02-06,10:00:00,股票,国统股份(002205.XSHE),买,市价单,36000股,8.23,296280,36000股,-,0,74.07,全部成交,2025-02-06 10:00:00
2025-02-06,10:00:00,股票,天顺股份(002800.XSHE),买,市价单,28700股,10.31,295897,28700股,-,0,73.97,全部成交,2025-02-06 10:00:00
2025-02-06,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,34700股,8.53,295991,34700股,-,0,74,全部成交,2025-02-06 10:00:00
2025-02-06,10:00:00,股票,大洋生物(003017.XSHE),买,市价单,14400股,20.47,294768,14400股,-,0,73.69,全部成交,2025-02-06 10:00:00
2025-02-06,10:00:00,股票,天元股份(003003.XSHE),买,市价单,30500股,9.72,296460,30500股,-,0,74.11,全部成交,2025-02-06 10:00:00
2025-02-11,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-30500股,10.2,-311100,-30500股,-,14640,388.88,全部成交,2025-02-11 10:00:00
2025-02-11,10:00:00,股票,名雕股份(002830.XSHE),买,市价单,23500股,13.34,313490,23500股,-,0,78.37,全部成交,2025-02-11 10:00:00
2025-02-18,10:00:00,股票,名雕股份(002830.XSHE),卖,市价单,-23500股,13.23,-310905,-23500股,-,-2585,388.63,全部成交,2025-02-18 10:00:00
2025-02-18,10:00:00,股票,红墙股份(002809.XSHE),买,市价单,36400股,8.52,310128,36400股,-,0,77.53,全部成交,2025-02-18 10:00:00
2025-02-25,10:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-34700股,9.36,-324792,-34700股,-,28801,405.99,全部成交,2025-02-25 10:00:00
2025-02-25,10:00:00,股票,大洋生物(003017.XSHE),卖,市价单,-14400股,21.12,-304128,-14400股,-,9360,380.16,全部成交,2025-02-25 10:00:00
2025-02-25,10:00:00,股票,红墙股份(002809.XSHE),卖,市价单,-36400股,8.37,-304668,-36400股,-,-5460,380.84,全部成交,2025-02-25 10:00:00
2025-03-04,10:00:00,股票,天元股份(003003.XSHE),买,市价单,93500股,9.98,933130,93500股,-,0,233.28,全部成交,2025-03-04 10:00:00
2025-03-11,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-93500股,10.18,-951830,-93500股,-,18700,1189.79,全部成交,2025-03-11 10:00:00
2025-03-11,10:00:00,股票,大洋生物(003017.XSHE),买,市价单,44600股,21.28,949088,44600股,-,0,237.27,全部成交,2025-03-11 10:00:00
2025-03-11,14:00:00,股票,国统股份(002205.XSHE),卖,市价单,-36000股,10.74,-386640,-36000股,-,90360,483.3,全部成交,2025-03-11 14:00:00
2025-03-18,10:00:00,股票,大洋生物(003017.XSHE),卖,市价单,-44600股,22.1,-985660,-44600股,-,36572,1232.08,全部成交,2025-03-18 10:00:00
2025-03-18,10:00:00,股票,天元股份(003003.XSHE),买,市价单,65000股,10.54,685100,65000股,-,0,171.28,全部成交,2025-03-18 10:00:00
2025-03-18,10:00:00,股票,红墙股份(002809.XSHE),买,市价单,77200股,8.88,685536,77200股,-,0,171.38,全部成交,2025-03-18 10:00:00
2025-03-25,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-65000股,9.84,-639600,-65000股,-,-45500,799.5,全部成交,2025-03-25 10:00:00
2025-03-25,10:00:00,股票,红墙股份(002809.XSHE),卖,市价单,-77200股,8.48,-654656,-77200股,-,-30880,818.32,全部成交,2025-03-25 10:00:00
2025-03-25,10:00:00,股票,名雕股份(002830.XSHE),买,市价单,34100股,12.61,430001,34100股,-,0,107.5,全部成交,2025-03-25 10:00:00
2025-03-25,10:00:00,股票,大洋生物(003017.XSHE),买,市价单,20800股,20.68,430144,20800股,-,0,107.54,全部成交,2025-03-25 10:00:00
2025-03-25,10:00:00,股票,国统股份(002205.XSHE),买,市价单,46400股,9.28,430592,46400股,-,0,107.65,全部成交,2025-03-25 10:00:00
2025-04-01,14:50:00,股票,恒大高新(002591.XSHE),卖,市价单,-60000股,5.08,-304800,-60000股,-,8400,381,全部成交,2025-04-01 14:50:00
2025-04-01,14:50:00,股票,天顺股份(002800.XSHE),卖,市价单,-28700股,10.39,-298193,-28700股,-,2296,372.74,全部成交,2025-04-01 14:50:00
2025-04-01,14:50:00,股票,名雕股份(002830.XSHE),卖,市价单,-34100股,12.61,-430001,-34100股,-,0,537.5,全部成交,2025-04-01 14:50:00
2025-04-01,14:50:00,股票,大洋生物(003017.XSHE),卖,市价单,-20800股,21.46,-446368,-20800股,-,16224,557.96,全部成交,2025-04-01 14:50:00
2025-04-01,14:50:00,股票,国统股份(002205.XSHE),卖,市价单,-46400股,9.5,-440800,-46400股,-,10208,551,全部成交,2025-04-01 14:50:00
2025-04-08,10:00:00,基金,银华日利(511880.XSHG),买,市价单,19100股,100.396,1917563.6,19100股,-,0,0,全部成交,2025-04-08 10:00:00
2025-05-07,10:00:00,基金,银华日利(511880.XSHG),卖,市价单,-19100股,100.483,-1919225.3,-19100股,-,1661.7,0,全部成交,2025-05-07 10:00:00
2025-05-07,10:00:00,股票,麦趣尔(002719.XSHE),买,市价单,75000股,8.53,639750,75000股,-,0,159.94,全部成交,2025-05-07 10:00:00
2025-05-07,10:00:00,股票,海象新材(003011.XSHE),买,市价单,37100股,17.25,639975,37100股,-,0,159.99,全部成交,2025-05-07 10:00:00
2025-05-07,10:00:00,股票,名雕股份(002830.XSHE),买,市价单,44200股,14.48,640016,44200股,-,0,160,全部成交,2025-05-07 10:00:00
2025-05-13,10:00:00,股票,名雕股份(002830.XSHE),卖,市价单,-44200股,13.86,-612612,-44200股,-,-27404,765.76,全部成交,2025-05-13 10:00:00
2025-05-13,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,68500股,8.95,613075,68500股,-,0,153.27,全部成交,2025-05-13 10:00:00
2025-06-04,10:00:00,股票,名雕股份(002830.XSHE),买,市价单,600股,14.62,8772,600股,-,0,5,全部成交,2025-06-04 10:00:00
2025-06-17,14:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-68500股,12.17,-833645,-68500股,-,220570,1042.06,全部成交,2025-06-17 14:00:00
2025-06-24,10:00:00,股票,友邦吊顶(002718.XSHE),买,市价单,55000股,15.12,831600,55000股,-,0,207.9,全部成交,2025-06-24 10:00:00
2025-07-01,10:00:00,股票,友邦吊顶(002718.XSHE),卖,市价单,-55000股,15.74,-865700,-55000股,-,34100,1082.12,全部成交,2025-07-01 10:00:00
2025-07-08,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,84200股,10.28,865576,84200股,-,0,216.39,全部成交,2025-07-08 10:00:00
2025-07-15,10:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-84200股,10.19,-857998,-84200股,-,-7578,1072.5,全部成交,2025-07-15 10:00:00
2025-07-15,10:00:00,股票,凤形股份(002760.XSHE),买,市价单,43400股,19.7,854980,43400股,-,0,213.74,全部成交,2025-07-15 10:00:00
2025-07-22,10:00:00,股票,名雕股份(002830.XSHE),卖,市价单,-600股,15.84,-9504,-600股,-,879.78,14.5,全部成交,2025-07-22 10:00:00
2025-07-22,10:00:00,股票,凤形股份(002760.XSHE),卖,市价单,-43400股,19.87,-862358,-43400股,-,7378,1077.95,全部成交,2025-07-22 10:00:00
2025-07-22,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,85800股,10.16,871728,85800股,-,0,217.93,全部成交,2025-07-22 10:00:00
2025-08-05,10:00:00,股票,海象新材(003011.XSHE),卖,市价单,-37100股,21.53,-798763,-37100股,-,169810.41,998.45,全部成交,2025-08-05 10:00:00
2025-08-05,10:00:00,股票,天顺股份(002800.XSHE),买,市价单,27700股,14.38,398326,27700股,-,0,99.58,全部成交,2025-08-05 10:00:00
2025-08-05,10:00:00,股票,同德化工(002360.XSHE),买,市价单,73900股,5.4,399060,73900股,-,0,99.76,全部成交,2025-08-05 10:00:00
2025-08-12,10:00:00,股票,同德化工(002360.XSHE),卖,市价单,-73900股,5.46,-403494,-73900股,-,4434,504.37,全部成交,2025-08-12 10:00:00
2025-08-12,14:00:00,股票,天顺股份(002800.XSHE),卖,市价单,-27700股,16.77,-464529,-27700股,-,66203,580.66,全部成交,2025-08-12 14:00:00
2025-08-19,10:00:00,股票,同德化工(002360.XSHE),买,市价单,161500股,5.37,867255,161500股,-,0,216.81,全部成交,2025-08-19 10:00:00
2025-09-02,10:00:00,股票,同德化工(002360.XSHE),卖,市价单,-161500股,5.06,-817190,-161500股,-,-50065,1021.49,全部成交,2025-09-02 10:00:00
2025-09-02,10:00:00,股票,中天服务(002188.XSHE),买,市价单,147000股,5.55,815850,147000股,-,0,203.96,全部成交,2025-09-02 10:00:00
2025-09-16,10:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-85800股,10.49,-900042,-85800股,-,28314,1125.05,全部成交,2025-09-16 10:00:00
2025-09-16,10:00:00,股票,亚联发展(002316.XSHE),买,市价单,166500股,5.4,899100,166500股,-,0,224.78,全部成交,2025-09-16 10:00:00
2025-09-23,10:00:00,股票,亚联发展(002316.XSHE),卖,市价单,-166500股,5.15,-857475,-166500股,-,-41625,1071.84,全部成交,2025-09-23 10:00:00
2025-09-23,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,85500股,10.01,855855,85500股,-,0,213.96,全部成交,2025-09-23 10:00:00
2025-10-10,10:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-85500股,10.52,-899460,-85500股,-,43605,1124.32,全部成交,2025-10-10 10:00:00
2025-10-10,10:00:00,股票,海象新材(003011.XSHE),买,市价单,10500股,21.29,223545,10500股,-,0,55.89,全部成交,2025-10-10 10:00:00
2025-10-10,10:00:00,股票,亚联发展(002316.XSHE),买,市价单,42200股,5.32,224504,42200股,-,0,56.13,全部成交,2025-10-10 10:00:00
2025-10-10,10:00:00,股票,三夫户外(002780.XSHE),买,市价单,16700股,13.38,223446,16700股,-,0,55.86,全部成交,2025-10-10 10:00:00
2025-10-10,10:00:00,股票,百洋股份(002696.XSHE),买,市价单,36300股,6.18,224334,36300股,-,0,56.08,全部成交,2025-10-10 10:00:00
2025-10-14,10:00:00,股票,百洋股份(002696.XSHE),卖,市价单,-36300股,6.27,-227601,-36300股,-,3267,284.5,全部成交,2025-10-14 10:00:00
2025-10-14,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,21700股,10.56,229152,21700股,-,0,57.29,全部成交,2025-10-14 10:00:00
2025-10-21,10:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-21700股,11.14,-241738,-21700股,-,12586,302.17,全部成交,2025-10-21 10:00:00
2025-10-21,10:00:00,股票,天元股份(003003.XSHE),买,市价单,19500股,12.35,240825,19500股,-,0,60.21,全部成交,2025-10-21 10:00:00
2025-10-28,10:00:00,股票,麦趣尔(002719.XSHE),卖,市价单,-75000股,9.42,-706500,-75000股,-,66750,883.12,全部成交,2025-10-28 10:00:00
2025-10-28,10:00:00,股票,海象新材(003011.XSHE),卖,市价单,-10500股,22.74,-238770,-10500股,-,15225,298.46,全部成交,2025-10-28 10:00:00
2025-10-28,10:00:00,股票,三夫户外(002780.XSHE),卖,市价单,-16700股,14.48,-241816,-16700股,-,18370,302.27,全部成交,2025-10-28 10:00:00
2025-10-28,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-19500股,12.97,-252915,-19500股,-,12090,316.14,全部成交,2025-10-28 10:00:00
2025-10-28,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,126500股,11.37,1438305,126500股,-,0,359.58,全部成交,2025-10-28 10:00:00
2025-11-04,10:00:00,股票,亚联发展(002316.XSHE),卖,市价单,-42200股,5.37,-226614,-42200股,-,2110,283.27,全部成交,2025-11-04 10:00:00
2025-11-04,10:00:00,股票,三夫户外(002780.XSHE),买,市价单,7600股,14.89,113164,7600股,-,0,28.29,全部成交,2025-11-04 10:00:00
2025-11-04,10:00:00,股票,天元股份(003003.XSHE),买,市价单,8500股,13.31,113135,8500股,-,0,28.28,全部成交,2025-11-04 10:00:00
2025-11-14,14:00:00,股票,三夫户外(002780.XSHE),卖,市价单,-7600股,17.98,-136648,-7600股,-,23484,170.81,全部成交,2025-11-14 14:00:00
2025-11-18,10:00:00,股票,宏达高科(002144.XSHE),买,市价单,9600股,14.2,136320,9600股,-,0,34.08,全部成交,2025-11-18 10:00:00
2025-11-25,10:00:00,股票,宏达高科(002144.XSHE),卖,市价单,-9600股,13.2,-126720,-9600股,-,-9600,158.4,全部成交,2025-11-25 10:00:00
2025-11-25,10:00:00,股票,豪尔赛(002963.XSHE),买,市价单,2900股,14.42,41818,2900股,-,0,10.45,全部成交,2025-11-25 10:00:00
2025-11-25,10:00:00,股票,联诚精密(002921.XSHE),买,市价单,2700股,15.34,41418,2700股,-,0,10.35,全部成交,2025-11-25 10:00:00
2025-11-25,10:00:00,股票,力盛体育(002858.XSHE),买,市价单,2900股,14.21,41209,2900股,-,0,10.3,全部成交,2025-11-25 10:00:00
2025-12-02,10:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-126500股,11.99,-1516735,-126500股,-,78430,1895.92,全部成交,2025-12-02 10:00:00
2025-12-02,10:00:00,股票,豪尔赛(002963.XSHE),卖,市价单,-2900股,15.69,-45501,-2900股,-,3683,56.88,全部成交,2025-12-02 10:00:00
2025-12-02,10:00:00,股票,力盛体育(002858.XSHE),卖,市价单,-2900股,14.65,-42485,-2900股,-,1276,53.11,全部成交,2025-12-02 10:00:00
2025-12-02,14:00:00,股票,天元股份(003003.XSHE),卖,市价单,-8500股,13.85,-117725,-8500股,-,4590,147.16,全部成交,2025-12-02 14:00:00
2025-12-09,10:00:00,股票,联诚精密(002921.XSHE),卖,市价单,-2700股,15.72,-42444,-2700股,-,1026,53.06,全部成交,2025-12-09 10:00:00
2025-12-09,10:00:00,股票,豪尔赛(002963.XSHE),买,市价单,55800股,15.81,882198,55800股,-,0,220.55,全部成交,2025-12-09 10:00:00
2025-12-09,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,76500股,11.53,882045,76500股,-,0,220.51,全部成交,2025-12-09 10:00:00
2025-12-15,10:00:00,股票,豪尔赛(002963.XSHE),卖,市价单,-55800股,14.1,-786780,-55800股,-,-95418,983.47,全部成交,2025-12-15 10:00:00
2025-12-16,10:00:00,股票,贝肯能源(002828.XSHE),卖,市价单,-76500股,10.52,-804780,-76500股,-,-77265,1005.97,全部成交,2025-12-16 10:00:00
2025-12-16,10:00:00,股票,联诚精密(002921.XSHE),买,市价单,37300股,14.18,528914,37300股,-,0,132.23,全部成交,2025-12-16 10:00:00
2025-12-16,10:00:00,股票,豪尔赛(002963.XSHE),买,市价单,37800股,14,529200,37800股,-,0,132.3,全部成交,2025-12-16 10:00:00
2025-12-16,10:00:00,股票,海象新材(003011.XSHE),买,市价单,25000股,21.18,529500,25000股,-,0,132.38,全部成交,2025-12-16 10:00:00
2025-12-22,14:00:00,股票,中天服务(002188.XSHE),卖,市价单,-147000股,6.77,-995190,-147000股,-,179340,1243.99,全部成交,2025-12-22 14:00:00
2025-12-23,10:00:00,股票,豪尔赛(002963.XSHE),卖,市价单,-37800股,14.76,-557928,-37800股,-,28728,697.41,全部成交,2025-12-23 10:00:00
2025-12-23,10:00:00,股票,海象新材(003011.XSHE),卖,市价单,-25000股,22.16,-554000,-25000股,-,24500,692.5,全部成交,2025-12-23 10:00:00
2025-12-23,10:00:00,股票,中天服务(002188.XSHE),买,市价单,163300股,6.45,1053285,163300股,-,0,263.32,全部成交,2025-12-23 10:00:00
2025-12-23,10:00:00,股票,贝肯能源(002828.XSHE),买,市价单,96100股,10.96,1053256,96100股,-,0,263.31,全部成交,2025-12-23 10:00:00
2025-12-30,10:00:00,股票,联诚精密(002921.XSHE),卖,市价单,-37300股,15.19,-566587,-37300股,-,37673,708.23,全部成交,2025-12-30 10:00:00
2025-12-30,10:00:00,股票,海象新材(003011.XSHE),买,市价单,26200股,21.56,564872,26200股,-,0,141.22,全部成交,2025-12-30 10:00:00
2026-01-05,14:50:00,股票,中天服务(002188.XSHE),卖,市价单,-163300股,6.34,-1035322,-163300股,-,-17963,1294.15,全部成交,2026-01-05 14:50:00
2026-01-05,14:50:00,股票,贝肯能源(002828.XSHE),卖,市价单,-96100股,10.7,-1028270,-96100股,-,-24986,1285.34,全部成交,2026-01-05 14:50:00
2026-01-05,14:50:00,股票,海象新材(003011.XSHE),卖,市价单,-26200股,21.73,-569326,-26200股,-,4454,711.66,全部成交,2026-01-05 14:50:00
2026-01-06,10:00:00,基金,银华日利(511880.XSHG),买,市价单,26200股,100.049,2621283.8,26200股,-,0,0,全部成交,2026-01-06 10:00:00
2026-02-03,10:00:00,基金,银华日利(511880.XSHG),卖,市价单,-26200股,100.143,-2623746.6,-26200股,-,2462.8,0,全部成交,2026-02-03 10:00:00
2026-02-03,10:00:00,股票,豪尔赛(002963.XSHE),买,市价单,28400股,15.45,438780,28400股,-,0,109.7,全部成交,2026-02-03 10:00:00
2026-02-03,10:00:00,股票,中天服务(002188.XSHE),买,市价单,60600股,7.23,438138,60600股,-,0,109.53,全部成交,2026-02-03 10:00:00
2026-02-03,10:00:00,股票,黄山胶囊(002817.XSHE),买,市价单,52900股,8.28,438012,52900股,-,0,109.5,全部成交,2026-02-03 10:00:00
2026-02-03,10:00:00,股票,洪汇新材(002802.XSHE),买,市价单,32400股,13.53,438372,32400股,-,0,109.59,全部成交,2026-02-03 10:00:00
2026-02-03,10:00:00,股票,富煌钢构(002743.XSHE),买,市价单,77100股,5.69,438699,77100股,-,0,109.67,全部成交,2026-02-03 10:00:00
2026-02-03,10:00:00,股票,天元股份(003003.XSHE),买,市价单,31500股,13.89,437535,31500股,-,0,109.38,全部成交,2026-02-03 10:00:00
2026-02-10,10:00:00,股票,洪汇新材(002802.XSHE),卖,市价单,-32400股,13.84,-448416,-32400股,-,10044,560.52,全部成交,2026-02-10 10:00:00
2026-02-10,10:00:00,股票,富煌钢构(002743.XSHE),卖,市价单,-77100股,5.87,-452577,-77100股,-,13878,565.72,全部成交,2026-02-10 10:00:00
2026-02-10,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-31500股,14.31,-450765,-31500股,-,13230,563.46,全部成交,2026-02-10 10:00:00
2026-02-10,10:00:00,股票,桂发祥(002820.XSHE),买,市价单,105900股,12.77,1352343,105900股,-,0,338.09,全部成交,2026-02-10 10:00:00
2026-03-04,10:00:00,股票,桂发祥(002820.XSHE),卖,市价单,-105900股,11.41,-1208319,-105900股,-,-144024,1510.4,全部成交,2026-03-04 10:00:00
2026-03-10,10:00:00,股票,黄山胶囊(002817.XSHE),卖,市价单,-52900股,8.45,-447005,-52900股,-,8993,558.76,全部成交,2026-03-10 10:00:00
2026-03-10,10:00:00,股票,桂发祥(002820.XSHE),买,市价单,69400股,11.9,825860,69400股,-,0,206.46,全部成交,2026-03-10 10:00:00
2026-03-10,10:00:00,股票,凤形股份(002760.XSHE),买,市价单,33700股,24.51,825987,33700股,-,0,206.5,全部成交,2026-03-10 10:00:00
2026-03-11,14:00:00,股票,凤形股份(002760.XSHE),卖,市价单,-33700股,24.81,-836097,-33700股,-,10110,1045.12,全部成交,2026-03-11 14:00:00
2026-03-17,10:00:00,股票,亚联发展(002316.XSHE),买,市价单,142400股,5.87,835888,142400股,-,0,208.97,全部成交,2026-03-17 10:00:00
2026-03-20,10:00:00,股票,中天服务(002188.XSHE),卖,市价单,-60600股,6.51,-394506,-60600股,-,-43632,493.13,全部成交,2026-03-20 10:00:00
2026-03-23,10:00:00,股票,豪尔赛(002963.XSHE),卖,市价单,-28400股,13.95,-396180,-28400股,-,-42600,495.22,全部成交,2026-03-23 10:00:00
2026-03-23,10:00:00,股票,桂发祥(002820.XSHE),卖,市价单,-69400股,10.39,-721066,-69400股,-,-104794,901.33,全部成交,2026-03-23 10:00:00
2026-03-23,10:00:00,股票,亚联发展(002316.XSHE),卖,市价单,-142400股,5.05,-719120,-142400股,-,-116768,898.9,全部成交,2026-03-23 10:00:00
2026-03-23,14:00:00,基金,银华日利(511880.XSHG),买,市价单,22200股,100.282,2226260.4,22200股,-,0,0,全部成交,2026-03-23 14:00:00
2026-03-24,10:00:00,基金,银华日利(511880.XSHG),卖,市价单,-22200股,100.282,-2226260.4,-22200股,-,0,0,全部成交,2026-03-24 10:00:00
2026-03-24,10:00:00,股票,亚联发展(002316.XSHE),买,市价单,75100股,4.94,370994,75100股,-,0,92.75,全部成交,2026-03-24 10:00:00
2026-03-24,10:00:00,股票,中天服务(002188.XSHE),买,市价单,60500股,6.13,370865,60500股,-,0,92.72,全部成交,2026-03-24 10:00:00
2026-03-24,10:00:00,股票,豪尔赛(002963.XSHE),买,市价单,27300股,13.57,370461,27300股,-,0,92.62,全部成交,2026-03-24 10:00:00
2026-03-24,10:00:00,股票,桂发祥(002820.XSHE),买,市价单,35800股,10.36,370888,35800股,-,0,92.72,全部成交,2026-03-24 10:00:00
2026-03-24,10:00:00,股票,天元股份(003003.XSHE),买,市价单,30600股,12.1,370260,30600股,-,0,92.56,全部成交,2026-03-24 10:00:00
2026-03-24,10:00:00,股票,凤形股份(002760.XSHE),买,市价单,18800股,19.72,370736,18800股,-,0,92.68,全部成交,2026-03-24 10:00:00
2026-03-25,14:00:00,股票,亚联发展(002316.XSHE),卖,市价单,-75100股,5.48,-411548,-75100股,-,40554,514.44,全部成交,2026-03-25 14:00:00
2026-03-31,10:00:00,股票,天元股份(003003.XSHE),卖,市价单,-30600股,13.37,-409122,-30600股,-,38862,511.4,全部成交,2026-03-31 10:00:00
2026-03-31,10:00:00,股票,凤形股份(002760.XSHE),卖,市价单,-18800股,21.88,-411344,-18800股,-,40608,514.18,全部成交,2026-03-31 10:00:00
2026-03-31,10:00:00,股票,亚联发展(002316.XSHE),买,市价单,213800股,5.77,1233626,213800股,-,0,308.41,全部成交,2026-03-31 10:00:00
2026-04-01,14:50:00,股票,中天服务(002188.XSHE),卖,市价单,-60500股,6.55,-396275,-60500股,-,25410,495.34,全部成交,2026-04-01 14:50:00
2026-04-01,14:50:00,股票,豪尔赛(002963.XSHE),卖,市价单,-27300股,14.79,-403767,-27300股,-,33306,504.71,全部成交,2026-04-01 14:50:00
2026-04-01,14:50:00,股票,桂发祥(002820.XSHE),卖,市价单,-35800股,10.96,-392368,-35800股,-,21480,490.46,全部成交,2026-04-01 14:50:00
2026-04-01,14:50:00,股票,亚联发展(002316.XSHE),卖,市价单,-213800股,5.67,-1212246,-213800股,-,-21380,1515.31,全部成交,2026-04-01 14:50:00
2026-04-08,10:00:00,基金,银华日利(511880.XSHG),买,市价单,23900股,100.328,2397839.2,23900股,-,0,0,全部成交,2026-04-08 10:00:00
